epoch,train_acc,test_acc,train_loss,epoch_time_s
558,0.9689,0.95,0.011786,0.004
559,0.9676,0.953,0.011802,0.004
560,0.9678,0.948,0.011907,0.004
561,0.9701,0.951,0.011648,0.004
562,0.969,0.952,0.011838,0.003
563,0.9693,0.952,0.011791,0.004
564,0.9668,0.947,0.011791,0.004
565,0.969,0.948,0.01171,0.004
566,0.9685,0.949,0.011609,0.003
567,0.9685,0.952,0.011697,0.004
568,0.969,0.947,0.011646,0.004
569,0.9688,0.95,0.011759,0.004
570,0.9684,0.947,0.011712,0.003
571,0.9683,0.949,0.01195,0.003
572,0.9697,0.947,0.011616,0.003
573,0.9675,0.947,0.011653,0.003
574,0.9684,0.95,0.011603,0.004
575,0.9687,0.956,0.01156,0.003
576,0.9685,0.951,0.011485,0.003
577,0.9698,0.957,0.011469,0.003
578,0.9683,0.957,0.0114,0.003
579,0.9696,0.959,0.011425,0.003
580,0.9693,0.952,0.011325,0.003
581,0.9683,0.953,0.011471,0.004
582,0.9686,0.954,0.011478,0.003
583,0.9703,0.95,0.011326,0.003
584,0.9698,0.952,0.011202,0.003
585,0.9704,0.952,0.011242,0.004
586,0.9696,0.949,0.011153,0.003
587,0.9698,0.951,0.011236,0.004
588,0.9695,0.951,0.011249,0.004
589,0.969,0.955,0.011205,0.004
590,0.9701,0.953,0.011168,0.004
591,0.9697,0.954,0.011138,0.003
592,0.9697,0.947,0.011137,0.004
593,0.97,0.949,0.011183,0.004
594,0.9705,0.954,0.011067,0.004
595,0.9701,0.955,0.011378,0.003
596,0.9697,0.951,0.011608,0.004
597,0.9701,0.95,0.010975,0.004
598,0.9694,0.953,0.011238,0.004
599,0.9704,0.954,0.01096,0.003
600,0.9708,0.957,0.011178,0.004
601,0.9711,0.952,0.010904,0.003
602,0.9716,0.954,0.010846,0.003
603,0.9711,0.954,0.010873,0.004
604,0.9718,0.953,0.010823,0.004
605,0.9719,0.953,0.010844,0.004
606,0.9717,0.953,0.010824,0.004
607,0.9724,0.951,0.011065,0.004
608,0.9712,0.953,0.010839,0.004
609,0.9712,0.955,0.01094,0.004
610,0.9712,0.952,0.011038,0.004
611,0.9691,0.947,0.010988,0.003
612,0.9713,0.954,0.010724,0.004
613,0.9722,0.953,0.010734,0.004
614,0.9721,0.952,0.010632,0.004
615,0.9719,0.954,0.010629,0.004
616,0.9712,0.953,0.010641,0.004
617,0.9718,0.956,0.010568,0.004
618,0.9722,0.954,0.010571,0.004
619,0.9733,0.954,0.010541,0.004
620,0.9714,0.955,0.010727,0.004
621,0.9712,0.952,0.01067,0.004
622,0.9713,0.954,0.010498,0.004
623,0.9722,0.957,0.010496,0.004
624,0.9729,0.955,0.010432,0.004
625,0.9726,0.953,0.010506,0.004
626,0.9721,0.956,0.010624,0.004
627,0.9725,0.954,0.010464,0.003
628,0.9728,0.953,0.010328,0.004
629,0.972,0.954,0.010369,0.004
630,0.974,0.954,0.010422,0.004
631,0.9737,0.955,0.010329,0.004
632,0.9736,0.95,0.010269,0.004
633,0.9732,0.954,0.010333,0.004
634,0.9725,0.954,0.010386,0.004
635,0.9725,0.953,0.010262,0.004
636,0.9717,0.953,0.010363,0.003
637,0.9725,0.953,0.010245,0.003
638,0.9726,0.953,0.010242,0.004
639,0.9738,0.95,0.010332,0.004
640,0.9726,0.956,0.010223,0.004
641,0.9728,0.953,0.010245,0.003
642,0.9744,0.951,0.010241,0.003
643,0.9731,0.951,0.010064,0.004
644,0.9727,0.956,0.010232,0.004
645,0.973,0.955,0.010132,0.004
646,0.9734,0.952,0.010058,0.004
647,0.9749,0.953,0.010042,0.004
648,0.9739,0.951,0.010251,0.004
649,0.9738,0.953,0.010096,0.003
650,0.9733,0.956,0.010054,0.004
651,0.9725,0.954,0.009951,0.004
652,0.9736,0.952,0.010092,0.004
653,0.9728,0.953,0.010038,0.004
654,0.9735,0.956,0.009936,0.004
655,0.9722,0.955,0.010021,0.004
656,0.9732,0.955,0.010066,0.003
657,0.9743,0.951,0.009899,0.003
658,0.9739,0.95,0.009902,0.004
659,0.9723,0.952,0.010059,0.004
660,0.9742,0.947,0.009917,0.004
661,0.9734,0.956,0.009853,0.004
662,0.9731,0.955,0.009973,0.004
663,0.9738,0.953,0.009897,0.004
664,0.9727,0.957,0.009948,0.004
665,0.9734,0.957,0.009946,0.004
666,0.9738,0.957,0.009794,0.004
667,0.9741,0.952,0.009846,0.004
668,0.9748,0.955,0.009809,0.004
669,0.9756,0.953,0.009637,0.004
670,0.9748,0.953,0.009718,0.004
671,0.9739,0.954,0.00966,0.004
672,0.9746,0.954,0.009617,0.004
673,0.9754,0.955,0.009591,0.004
674,0.9743,0.955,0.009619,0.003
675,0.9751,0.953,0.009633,0.004
676,0.9742,0.955,0.009726,0.004
677,0.9747,0.955,0.009549,0.004
678,0.9755,0.956,0.009531,0.003
679,0.976,0.955,0.009556,0.004
680,0.9734,0.954,0.009933,0.004
681,0.9757,0.959,0.00949,0.003
682,0.9749,0.959,0.009409,0.004
683,0.9763,0.957,0.00944,0.004
684,0.9743,0.955,0.009473,0.004
685,0.975,0.957,0.009359,0.004
686,0.974,0.961,0.009496,0.004
687,0.9756,0.958,0.009502,0.004
688,0.9754,0.96,0.009357,0.004
689,0.9745,0.96,0.009554,0.003
690,0.9761,0.956,0.009305,0.003
691,0.9758,0.958,0.009426,0.004
692,0.9749,0.96,0.009295,0.004
