epoch,train_acc,test_acc,train_loss,epoch_time_s
632,0.93,0.916,0.024501,0.01
633,0.9305,0.92,0.024329,0.006
634,0.9295,0.915,0.024446,0.008
635,0.9303,0.921,0.024616,0.008
636,0.9307,0.915,0.024412,0.008
637,0.9309,0.917,0.024365,0.009
638,0.9317,0.92,0.024374,0.006
639,0.9306,0.919,0.024501,0.008
640,0.9314,0.917,0.024284,0.008
641,0.9321,0.92,0.024171,0.008
642,0.9308,0.921,0.02414,0.008
643,0.9303,0.917,0.024233,0.006
644,0.9324,0.919,0.024142,0.007
645,0.9297,0.915,0.024285,0.007
646,0.9311,0.92,0.024262,0.007
647,0.9304,0.915,0.024285,0.009
648,0.9318,0.924,0.024142,0.007
649,0.9312,0.918,0.02454,0.008
650,0.9325,0.921,0.024386,0.008
651,0.9321,0.922,0.024309,0.006
652,0.9299,0.92,0.024361,0.007
653,0.9317,0.92,0.024146,0.007
654,0.9324,0.92,0.024026,0.008
655,0.9315,0.917,0.024111,0.007
656,0.9307,0.919,0.02404,0.007
657,0.9314,0.919,0.024229,0.006
658,0.9313,0.92,0.024047,0.007
659,0.9301,0.915,0.024156,0.008
660,0.9321,0.919,0.024208,0.008
661,0.9322,0.915,0.024009,0.005
662,0.9314,0.915,0.024015,0.007
663,0.9331,0.923,0.023942,0.005
664,0.9317,0.918,0.023864,0.007
665,0.9329,0.917,0.024045,0.006
666,0.9322,0.917,0.024025,0.006
667,0.9323,0.916,0.024037,0.008
668,0.9318,0.918,0.023864,0.006
669,0.933,0.915,0.023799,0.008
670,0.9316,0.913,0.023926,0.006
671,0.931,0.916,0.023992,0.006
672,0.9319,0.914,0.023933,0.007
673,0.932,0.916,0.023909,0.007
674,0.9316,0.913,0.024094,0.006
675,0.9328,0.918,0.023894,0.008
676,0.9316,0.92,0.024077,0.007
677,0.9319,0.913,0.024006,0.007
678,0.9314,0.92,0.02372,0.006
679,0.9325,0.918,0.0237,0.006
680,0.9305,0.913,0.024039,0.009
681,0.9322,0.92,0.023871,0.007
682,0.9324,0.917,0.024152,0.007
683,0.9334,0.92,0.023605,0.006
684,0.9331,0.917,0.023636,0.006
685,0.9333,0.923,0.023639,0.008
686,0.9321,0.919,0.023561,0.006
687,0.9331,0.918,0.023547,0.005
688,0.9334,0.918,0.023599,0.006
689,0.9325,0.921,0.023528,0.007
690,0.9337,0.915,0.023643,0.006
691,0.9326,0.914,0.023702,0.006
692,0.932,0.918,0.023696,0.008
693,0.9319,0.918,0.023694,0.006
