step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
1363,797,2160,0.631019,0.887,3.679120e+04,1.627832e-02,2.5876,0,3,7,718,36,42
1364,796,2160,0.631481,0.887,3.683872e+04,1.944310e-02,2.6038,0,7,102,717,36,42
1365,795,2160,0.631944,0.886,3.692078e+04,3.442438e-02,2.5899,0,1,6,716,36,42
1366,794,2160,0.632407,0.885,3.696727e+04,1.610310e-02,2.58,0,3,163,715,36,42
1367,793,2160,0.63287,0.887,3.707973e+04,4.825803e-02,2.6239,0,5,49,714,36,42
1368,792,2160,0.633333,0.887,3.719104e+04,3.303429e-02,2.5846,0,4,143,713,36,42
1369,791,2160,0.633796,0.887,3.740531e+04,1.376742e-02,2.6522,0,7,185,712,36,42
1370,790,2160,0.634259,0.886,3.748343e+04,8.855557e-03,2.6077,0,8,185,711,36,42
1371,789,2160,0.634722,0.887,3.752174e+04,2.004578e-02,2.5807,0,4,45,710,36,42
1372,788,2160,0.635185,0.885,3.761613e+04,1.589134e-02,2.5901,0,4,85,709,36,42
1373,787,2160,0.635648,0.885,3.768316e+04,3.072808e-02,2.6031,0,4,150,708,36,42
1374,786,2160,0.636111,0.884,3.770338e+04,2.589264e-02,2.5946,0,4,33,707,36,42
1375,785,2160,0.636574,0.883,3.779874e+04,2.953168e-02,2.5868,0,0,23,706,36,42
1376,784,2160,0.637037,0.884,3.773967e+04,1.443542e-02,2.591,0,7,37,705,36,42
1377,783,2160,0.6375,0.886,3.780193e+04,1.229942e-02,2.5898,0,7,6,704,36,42
1378,782,2160,0.637963,0.887,3.789677e+04,9.268997e-03,2.6207,0,9,6,703,36,42
1379,781,2160,0.638426,0.883,3.797801e+04,1.356586e-02,2.5823,0,8,12,702,36,42
1380,780,2160,0.638889,0.884,3.809656e+04,1.346601e-02,2.5793,0,3,111,701,36,42
1381,779,2160,0.639352,0.883,3.822424e+04,8.964408e-03,2.5781,0,5,111,700,36,42
1382,778,2160,0.639815,0.882,3.829484e+04,2.752288e-02,2.5945,0,9,77,699,36,42
1383,777,2160,0.640278,0.884,3.828520e+04,2.174389e-02,2.6158,0,3,31,698,36,42
1384,776,2160,0.640741,0.886,3.844452e+04,3.192596e-02,2.598,0,0,64,697,36,42
1385,775,2160,0.641204,0.886,3.839381e+04,1.314593e-02,2.5915,0,5,64,696,36,42
1386,774,2160,0.641667,0.884,3.844151e+04,8.498014e-03,2.5834,0,7,25,695,36,42
1387,773,2160,0.64213,0.883,3.854803e+04,2.302640e-02,2.5884,0,7,135,694,36,42
1388,772,2160,0.642593,0.885,3.871771e+04,3.118733e-02,2.586,0,4,66,693,36,42
1389,771,2160,0.643056,0.884,3.883333e+04,2.837196e-02,2.5814,0,8,69,692,36,42
1390,770,2160,0.643519,0.883,3.906795e+04,1.486083e-02,2.5849,0,4,155,691,36,42
1391,769,2160,0.643981,0.882,3.920461e+04,1.423754e-02,2.6328,0,8,155,690,36,42
1392,768,2160,0.644444,0.882,3.935059e+04,1.587447e-02,2.5989,0,0,191,689,36,42
1393,767,2160,0.644907,0.884,3.943860e+04,2.195290e-02,2.7199,0,0,144,688,36,42
1394,766,2160,0.64537,0.885,3.950572e+04,1.651299e-02,2.621,0,5,15,687,36,42
1395,765,2160,0.645833,0.887,3.975511e+04,2.735431e-03,2.5935,0,0,15,686,36,42
1396,764,2160,0.646296,0.886,3.975382e+04,1.447285e-02,2.5904,0,4,181,685,36,42
1397,763,2160,0.646759,0.885,3.992215e+04,3.875847e-02,2.5778,0,2,73,684,36,42
1398,762,2160,0.647222,0.885,4.010594e+04,2.027507e-02,2.6145,0,7,103,683,36,42
1399,761,2160,0.647685,0.883,4.034857e+04,1.308388e-02,2.6102,0,7,192,682,36,42
1400,760,2160,0.648148,0.882,4.049250e+04,4.285903e-02,2.5742,0,1,171,681,36,42
1401,759,2160,0.648611,0.884,4.055139e+04,2.976663e-02,2.6045,0,1,79,680,36,42
1402,758,2160,0.649074,0.884,4.056683e+04,1.519714e-02,2.6149,0,8,84,679,36,42
1403,757,2160,0.649537,0.883,4.073109e+04,1.649536e-02,2.5954,0,1,84,678,36,42
1404,756,2160,0.65,0.883,4.081054e+04,1.474904e-02,2.5976,0,7,0,677,36,42
1405,755,2160,0.650463,0.884,4.093491e+04,3.304047e-02,2.6013,0,5,10,676,36,42
1406,754,2160,0.650926,0.883,4.096636e+04,2.701221e-02,2.6343,0,0,160,675,36,42
1407,753,2160,0.651389,0.883,4.107228e+04,3.545027e-02,2.6139,0,1,128,674,36,42
1408,752,2160,0.651852,0.884,4.112993e+04,4.707999e-02,2.6031,0,8,128,673,36,42
1409,751,2160,0.652315,0.886,4.127313e+04,3.881403e-02,2.6119,0,4,175,672,36,42
1410,750,2160,0.652778,0.885,4.139770e+04,3.800763e-02,2.6078,0,2,175,671,36,42
1411,749,2160,0.653241,0.884,4.142161e+04,1.240439e-01,2.5784,0,0,146,670,36,42
1412,748,2160,0.653704,0.889,4.142473e+04,2.866732e-01,2.6163,2,4,5,670,36,41
1413,747,2160,0.654167,0.886,4.567601e+04,5.403559e-02,2.5775,0,4,162,669,36,41
1414,746,2160,0.65463,0.885,4.620989e+04,3.991142e-02,2.5825,0,4,53,668,36,41
1415,745,2160,0.655093,0.886,4.673492e+04,4.833002e-02,2.5754,0,3,91,667,36,41
1416,744,2160,0.655556,0.885,4.750713e+04,6.009213e-02,2.5882,0,4,115,666,36,41
1417,743,2160,0.656019,0.884,4.802998e+04,2.667234e-02,2.6068,0,3,115,665,36,41
1418,742,2160,0.656481,0.885,4.792205e+04,3.833553e-02,2.5806,0,4,68,664,36,41
1419,741,2160,0.656944,0.883,4.842397e+04,1.581838e-02,2.5862,0,7,38,663,36,41
1420,740,2160,0.657407,0.883,4.861169e+04,2.707980e-02,2.6607,0,8,64,662,36,41
1421,739,2160,0.65787,0.881,4.909657e+04,2.356556e-02,2.6488,0,0,67,661,36,41
1422,738,2160,0.658333,0.88,4.949871e+04,5.252698e-02,2.584,0,4,187,660,36,41
1423,737,2160,0.658796,0.878,5.048021e+04,3.406948e-02,2.6151,0,4,27,659,36,41
1424,736,2160,0.659259,0.879,5.110218e+04,5.378726e-02,2.606,0,4,132,658,36,41
1425,735,2160,0.659722,0.875,5.246241e+04,2.266265e-01,2.6082,0,2,159,657,36,41
1426,734,2160,0.660185,0.878,5.760885e+04,1.421083e-01,2.5907,2,6,9,657,36,40
1427,733,2160,0.660648,0.876,5.915000e+04,2.183351e-02,2.5887,0,7,47,656,36,40
1428,732,2160,0.661111,0.875,5.951893e+04,1.342026e-02,2.6014,0,3,159,655,36,40
1429,731,2160,0.661574,0.877,5.966394e+04,5.416593e-02,2.6038,0,3,37,654,36,40
1430,730,2160,0.662037,0.874,5.948485e+04,7.854503e-03,2.604,0,8,167,653,36,40
1431,729,2160,0.6625,0.874,5.971659e+04,1.313570e-02,2.5887,0,0,43,652,36,40
1432,728,2160,0.662963,0.876,5.996813e+04,2.940730e-02,2.5833,0,5,43,651,36,40
1433,727,2160,0.663426,0.874,6.012958e+04,7.929910e-02,2.588,1,1,0,651,35,40
1434,726,2160,0.663889,0.874,6.034844e+04,2.093027e-02,2.6072,0,3,28,650,35,40
1435,725,2160,0.664352,0.872,6.053815e+04,2.347472e-02,2.631,0,0,135,649,35,40
1436,724,2160,0.664815,0.876,6.086035e+04,2.007967e-02,2.6087,0,8,135,648,35,40
1437,723,2160,0.665278,0.879,6.102649e+04,1.299308e-02,2.607,0,7,15,647,35,40
1438,722,2160,0.665741,0.879,6.113637e+04,7.380401e-03,2.577,0,2,15,646,35,40
1439,721,2160,0.666204,0.877,6.120065e+04,2.754778e-02,2.5856,0,4,114,645,35,40
1440,720,2160,0.666667,0.876,6.135380e+04,1.269809e-02,2.6248,0,5,114,644,35,40
1441,719,2160,0.66713,0.879,6.139135e+04,7.968665e-03,2.5781,0,1,114,643,35,40
1442,718,2160,0.667593,0.879,6.137826e+04,2.229892e-02,2.6005,0,1,33,642,35,40
1443,717,2160,0.668056,0.878,6.141064e+04,9.493957e-02,2.6112,2,9,5,642,35,39
1444,716,2160,0.668519,0.874,6.304684e+04,1.915707e-02,2.5921,0,2,57,641,35,39
1445,715,2160,0.668981,0.875,6.314734e+04,3.447637e-02,2.5912,0,9,57,640,35,39
1446,714,2160,0.669444,0.875,6.341012e+04,4.747743e-03,2.6445,0,1,57,639,35,39
1447,713,2160,0.669907,0.874,6.348349e+04,1.269624e-02,2.5804,0,8,182,638,35,39
1448,712,2160,0.67037,0.874,6.377918e+04,2.980837e-02,2.5934,0,7,60,637,35,39
1449,711,2160,0.670833,0.876,6.389316e+04,1.485138e-02,2.5959,0,3,32,636,35,39
1450,710,2160,0.671296,0.876,6.399894e+04,3.978451e-02,2.5815,0,7,93,635,35,39
1451,709,2160,0.671759,0.876,6.390523e+04,2.318870e-02,2.5855,0,2,18,634,35,39
1452,708,2160,0.672222,0.876,6.450885e+04,2.458842e-02,2.5805,0,8,32,633,35,39
1453,707,2160,0.672685,0.875,6.506241e+04,1.219909e-02,2.6039,0,4,182,632,35,39
1454,706,2160,0.673148,0.877,6.527068e+04,7.629476e-02,2.5913,0,3,76,631,35,39
1455,705,2160,0.673611,0.877,6.502459e+04,3.184650e-01,2.6248,0,4,91,630,35,39
1456,704,2160,0.674074,0.866,6.374687e+04,9.896857e-02,2.5894,2,3,3,630,35,38
1457,703,2160,0.674537,0.86,6.372071e+04,2.791082e-02,2.5862,0,7,176,629,35,38
1458,702,2160,0.675,0.862,6.407917e+04,1.515717e-02,2.6079,0,4,160,628,35,38
1459,701,2160,0.675463,0.86,6.410978e+04,1.437216e-02,2.6077,0,3,160,627,35,38
1460,700,2160,0.675926,0.86,6.422866e+04,1.642612e-02,2.6098,0,1,161,626,35,38
1461,699,2160,0.676389,0.857,6.439818e+04,9.147410e-03,2.5895,0,7,161,625,35,38
1462,698,2160,0.676852,0.859,6.441659e+04,1.229875e-02,2.591,0,0,161,624,35,38
1463,697,2160,0.677315,0.859,6.434447e+04,4.320748e-02,2.5841,0,4,76,623,35,38
1464,696,2160,0.677778,0.857,6.466167e+04,1.637769e-02,2.6214,0,9,97,622,35,38
1465,695,2160,0.678241,0.857,6.473351e+04,1.577214e-02,2.5965,0,0,157,621,35,38
1466,694,2160,0.678704,0.856,6.478754e+04,1.533466e-02,2.6282,0,3,161,620,35,38
1467,693,2160,0.679167,0.857,6.502243e+04,1.404212e-02,2.5773,0,7,187,619,35,38
1468,692,2160,0.67963,0.856,6.525603e+04,2.895276e-02,2.5804,0,1,78,618,35,38
1469,691,2160,0.680093,0.86,6.536395e+04,1.059008e-02,2.5961,0,2,29,617,35,38
1470,690,2160,0.680556,0.86,6.543064e+04,1.391891e-02,2.5841,0,1,24,616,35,38
1471,689,2160,0.681019,0.858,6.567139e+04,9.294994e-03,2.5871,0,8,24,615,35,38
1472,688,2160,0.681481,0.86,6.581461e+04,2.414468e-02,2.5846,0,8,89,614,35,38
1473,687,2160,0.681944,0.86,6.596899e+04,2.436720e-02,2.6039,0,1,122,613,35,38
1474,686,2160,0.682407,0.859,6.611116e+04,1.263211e-02,2.6462,0,2,122,612,35,38
1475,685,2160,0.68287,0.86,6.625455e+04,8.691025e-03,2.5955,0,2,192,611,35,38
1476,684,2160,0.683333,0.859,6.630878e+04,1.480360e-02,2.6107,0,9,41,610,35,38
1477,683,2160,0.683796,0.857,6.646237e+04,2.105892e-02,2.6546,0,2,41,609,35,38
1478,682,2160,0.684259,0.858,6.673248e+04,1.424415e-02,2.5802,0,7,154,608,35,38
1479,681,2160,0.684722,0.858,6.689727e+04,9.676455e-03,2.6038,0,7,194,607,35,38
1480,680,2160,0.685185,0.857,6.707544e+04,2.126092e-02,2.5951,0,7,113,606,35,38
1481,679,2160,0.685648,0.858,6.729649e+04,1.389709e-02,2.5987,0,2,8,605,35,38
1482,678,2160,0.686111,0.858,6.745246e+04,1.045202e-02,2.5851,0,7,167,604,35,38
1483,677,2160,0.686574,0.858,6.764803e+04,1.889374e-02,2.6035,0,1,69,603,35,38
1484,676,2160,0.687037,0.859,6.784751e+04,2.110280e-02,2.5775,0,9,123,602,35,38
1485,675,2160,0.6875,0.861,6.801762e+04,9.274477e-03,2.6047,0,2,123,601,35,38
1486,674,2160,0.687963,0.861,6.821869e+04,8.991526e-03,2.6036,0,2,154,600,35,38
1487,673,2160,0.688426,0.861,6.837978e+04,2.528097e-02,2.5757,0,3,188,599,35,38
1488,672,2160,0.688889,0.861,6.871412e+04,2.307812e-02,2.6232,0,3,110,598,35,38
1489,671,2160,0.689352,0.861,6.901266e+04,1.704488e-02,2.6131,0,3,64,597,35,38
1490,670,2160,0.689815,0.861,6.928543e+04,4.494184e-02,2.6287,0,7,121,596,35,38
1491,669,2160,0.690278,0.86,6.936065e+04,2.141450e-02,2.5754,0,8,121,595,35,38
1492,668,2160,0.690741,0.86,6.947068e+04,1.477591e-02,2.6078,0,1,121,594,35,38
1493,667,2160,0.691204,0.859,6.956505e+04,3.567628e-02,2.6149,0,5,124,593,35,38
1494,666,2160,0.691667,0.859,6.968843e+04,1.231545e-02,2.5914,0,1,2,592,35,38
1495,665,2160,0.69213,0.86,6.989932e+04,1.674965e-02,2.6106,0,2,71,591,35,38
1496,664,2160,0.692593,0.859,6.994028e+04,1.357908e-02,2.5863,0,2,191,590,35,38
1497,663,2160,0.693056,0.86,7.002091e+04,1.279324e-02,2.5862,0,7,191,589,35,38
1498,662,2160,0.693519,0.86,7.024259e+04,1.265993e-02,2.5882,0,4,153,588,35,38
1499,661,2160,0.693981,0.86,7.043810e+04,2.191924e-02,2.5788,0,2,39,587,35,38
1500,660,2160,0.694444,0.861,7.050611e+04,3.301593e-02,2.5795,0,7,172,586,35,38
1501,659,2160,0.694907,0.862,7.037637e+04,1.424982e-02,2.6322,0,0,193,585,35,38
1502,658,2160,0.69537,0.864,7.044825e+04,2.102594e-02,2.6012,0,9,81,584,35,38
1503,657,2160,0.695833,0.859,7.072944e+04,2.006304e-02,2.5883,0,3,17,583,35,38
1504,656,2160,0.696296,0.858,7.116200e+04,1.308351e-02,2.5977,0,2,28,582,35,38
1505,655,2160,0.696759,0.858,7.152116e+04,2.322820e-02,2.5819,0,0,4,581,35,38
1506,654,2160,0.697222,0.859,7.133453e+04,2.856504e-02,2.5979,0,7,173,580,35,38
1507,653,2160,0.697685,0.862,7.169994e+04,6.102470e-02,2.5944,0,4,136,579,35,38
1508,652,2160,0.698148,0.86,7.213867e+04,1.403488e-02,2.5999,0,2,83,578,35,38
1509,651,2160,0.698611,0.859,7.229743e+04,1.144949e-02,2.6119,0,7,83,577,35,38
1510,650,2160,0.699074,0.859,7.251551e+04,5.995131e-02,2.584,0,7,174,576,35,38
1511,649,2160,0.699537,0.859,7.316919e+04,2.932901e-02,2.5908,0,1,170,575,35,38
1512,648,2160,0.7,0.859,7.368960e+04,1.065979e-02,2.5859,0,2,6,574,35,38
1513,647,2160,0.700463,0.859,7.395220e+04,2.507464e-02,2.6135,0,3,11,573,35,38
1514,646,2160,0.700926,0.86,7.456020e+04,1.128412e-02,2.6029,0,2,11,572,35,38
1515,645,2160,0.701389,0.859,7.474173e+04,1.051604e-01,2.594,0,8,34,571,35,38
1516,644,2160,0.701852,0.86,7.405664e+04,6.594548e-02,2.7009,0,0,145,570,35,38
1517,643,2160,0.702315,0.86,7.482026e+04,1.172876e-01,2.5865,0,7,132,569,35,38
1518,642,2160,0.702778,0.854,7.659446e+04,3.484480e-02,2.6072,0,0,17,568,35,38
1519,641,2160,0.703241,0.857,7.715258e+04,3.903567e-02,2.583,0,8,136,567,35,38
1520,640,2160,0.703704,0.855,7.808191e+04,8.441025e-02,2.5859,1,1,7,567,34,38
1521,639,2160,0.704167,0.856,7.912210e+04,2.801152e-02,2.6272,0,3,22,566,34,38
1522,638,2160,0.70463,0.856,7.961004e+04,2.320452e-02,2.5829,0,3,36,565,34,38
1523,637,2160,0.705093,0.856,8.013573e+04,2.856993e-02,2.5917,0,7,92,564,34,38
1524,636,2160,0.705556,0.855,8.039077e+04,1.815860e-02,2.583,0,7,40,563,34,38
1525,635,2160,0.706019,0.855,8.073286e+04,1.194976e-02,2.5758,0,3,40,562,34,38
1526,634,2160,0.706481,0.855,8.091717e+04,6.483579e-02,2.6048,0,0,76,561,34,38
1527,633,2160,0.706944,0.852,8.162262e+04,5.789702e-02,2.5993,0,0,139,560,34,38
1528,632,2160,0.707407,0.852,8.262929e+04,1.065068e-01,2.6449,0,8,77,559,34,38
1529,631,2160,0.70787,0.85,8.524385e+04,2.662626e-02,2.6476,0,9,59,558,34,38
1530,630,2160,0.708333,0.852,8.569107e+04,2.747288e-02,2.5891,0,0,59,557,34,38
1531,629,2160,0.708796,0.85,8.596287e+04,2.079300e-02,2.5938,0,4,59,556,34,38
1532,628,2160,0.709259,0.85,8.630158e+04,6.830499e-02,2.5896,0,0,1,555,34,38
1533,627,2160,0.709722,0.848,8.734181e+04,1.824338e-02,2.5806,0,1,1,554,34,38
1534,626,2160,0.710185,0.85,8.748111e+04,3.105096e-02,2.6102,0,4,1,553,34,38
1535,625,2160,0.710648,0.848,8.752140e+04,7.991064e-03,2.6079,0,3,1,552,34,38
1536,624,2160,0.711111,0.848,8.756453e+04,9.173784e-02,2.5923,0,8,49,551,34,38
1537,623,2160,0.711574,0.846,8.976717e+04,2.631984e-02,2.6083,0,2,46,550,34,38
1538,622,2160,0.712037,0.845,9.028222e+04,5.721309e-02,2.5816,0,9,142,549,34,38
1539,621,2160,0.7125,0.843,9.116160e+04,8.384553e-02,2.6596,0,0,183,548,34,38
1540,620,2160,0.712963,0.842,9.201184e+04,6.051416e-02,2.5805,0,7,109,547,34,38
1541,619,2160,0.713426,0.848,9.289586e+04,4.745459e-02,2.586,0,5,109,546,34,38
1542,618,2160,0.713889,0.846,9.322554e+04,4.690767e-02,2.6164,0,1,26,545,34,38
1543,617,2160,0.714352,0.844,9.333751e+04,1.972663e+00,2.5935,0,2,26,544,34,38
1544,616,2160,0.714815,0.341,1.218153e+07,6.855944e-04,2.6428,0,8,189,543,34,38
1545,615,2160,0.715278,0.341,1.218155e+07,1.234112e-03,2.6255,0,2,177,542,34,38
1546,614,2160,0.715741,0.341,1.218171e+07,7.268250e-03,2.6508,0,5,130,541,34,38
1547,613,2160,0.716204,0.342,1.218022e+07,2.869608e-03,2.6079,0,2,190,540,34,38
1548,612,2160,0.716667,0.342,1.218003e+07,3.219829e-02,2.6401,2,5,1,540,34,37
1549,611,2160,0.71713,0.342,1.218130e+07,1.090896e-02,2.6304,0,8,50,539,34,37
1550,610,2160,0.717593,0.343,1.217982e+07,4.781902e-03,2.6056,0,9,180,538,34,37
1551,609,2160,0.718056,0.343,1.217901e+07,1.968319e-02,2.5812,0,1,110,537,34,37
1552,608,2160,0.718519,0.344,1.217954e+07,2.502916e-02,2.6112,0,1,54,536,34,37
1553,607,2160,0.718981,0.342,1.218146e+07,1.264674e-02,2.6024,0,5,70,535,34,37
1554,606,2160,0.719444,0.342,1.218053e+07,1.237566e-02,2.6083,0,8,159,534,34,37
1555,605,2160,0.719907,0.345,1.218015e+07,1.252461e-02,2.6281,0,0,165,533,34,37
1556,604,2160,0.72037,0.343,1.218227e+07,9.987092e-03,2.5769,0,9,115,532,34,37
1557,603,2160,0.720833,0.342,1.218218e+07,2.313996e-02,2.5833,0,4,23,531,34,37
1558,602,2160,0.721296,0.341,1.218465e+07,2.584420e-02,2.5861,0,1,150,530,34,37
1559,601,2160,0.721759,0.342,1.218667e+07,7.810514e-03,2.6196,0,8,16,529,34,37
1560,600,2160,0.722222,0.343,1.218657e+07,1.586858e-02,2.5866,0,9,101,528,34,37
1561,599,2160,0.722685,0.342,1.218460e+07,5.054412e-02,2.5875,0,3,105,527,34,37
1562,598,2160,0.723148,0.336,1.218804e+07,3.641592e-02,2.5838,0,9,120,526,34,37
1563,597,2160,0.723611,0.344,1.218085e+07,2.461619e-02,2.5929,0,0,173,525,34,37
1564,596,2160,0.724074,0.344,1.217684e+07,2.363681e-02,2.581,0,0,126,524,34,37
1565,595,2160,0.724537,0.342,1.218148e+07,2.478157e-02,2.5931,0,8,113,523,34,37
1566,594,2160,0.725,0.343,1.217598e+07,2.985168e-02,2.6134,0,7,108,522,34,37
1567,593,2160,0.725463,0.345,1.217660e+07,4.568515e-02,2.6008,0,7,104,521,34,37
1568,592,2160,0.725926,0.35,1.217234e+07,6.856588e-02,2.7173,0,2,131,520,34,37
1569,591,2160,0.726389,0.345,1.217487e+07,8.645812e-02,2.5855,0,3,104,519,34,37
1570,590,2160,0.726852,0.34,1.218833e+07,4.857218e-02,2.5734,0,3,107,518,34,37
1571,589,2160,0.727315,0.339,1.220063e+07,2.632987e-02,2.5792,0,0,58,517,34,37
1572,588,2160,0.727778,0.339,1.221059e+07,3.454515e-02,2.6145,0,3,130,516,34,37
1573,587,2160,0.728241,0.337,1.221966e+07,5.033553e-02,2.5826,0,3,68,515,34,37
1574,586,2160,0.728704,0.335,1.223540e+07,1.235124e-02,2.5829,0,7,80,514,34,37
1575,585,2160,0.729167,0.335,1.223717e+07,2.034784e-02,2.5799,0,4,21,513,34,37
1576,584,2160,0.72963,0.336,1.224280e+07,1.572503e-02,2.6034,0,4,86,512,34,37
1577,583,2160,0.730093,0.334,1.224786e+07,1.571565e-02,2.5861,0,9,74,511,34,37
1578,582,2160,0.730556,0.334,1.225170e+07,6.202759e-03,2.6055,0,3,69,510,34,37
1579,581,2160,0.731019,0.334,1.225349e+07,2.469008e-02,2.6156,0,4,78,509,34,37
1580,580,2160,0.731481,0.333,1.224974e+07,1.026395e-02,2.619,0,1,108,508,34,37
1581,579,2160,0.731944,0.334,1.225084e+07,3.042401e-02,2.5925,0,3,186,507,34,37
1582,578,2160,0.732407,0.331,1.225965e+07,1.118889e-02,2.5958,0,9,148,506,34,37
1583,577,2160,0.73287,0.33,1.226012e+07,1.746918e-02,2.6105,0,4,20,505,34,37
1584,576,2160,0.733333,0.329,1.226017e+07,1.581720e-02,2.5886,0,4,30,504,34,37
1585,575,2160,0.733796,0.329,1.226019e+07,1.470340e-02,2.593,0,0,87,503,34,37
1586,574,2160,0.734259,0.329,1.226536e+07,1.570227e-02,2.6029,0,4,134,502,34,37
1587,573,2160,0.734722,0.328,1.226523e+07,3.786951e-02,2.5865,0,9,61,501,34,37
1588,572,2160,0.735185,0.331,1.227379e+07,1.073104e-02,2.6112,0,2,52,500,34,37
1589,571,2160,0.735648,0.331,1.227497e+07,1.251608e-02,2.5915,0,3,12,499,34,37
1590,570,2160,0.736111,0.331,1.227669e+07,2.923884e-02,2.579,0,3,50,498,34,37
1591,569,2160,0.736574,0.329,1.228538e+07,8.202625e-03,2.5954,0,0,50,497,34,37
1592,568,2160,0.737037,0.325,1.228573e+07,1.412990e-02,2.6139,0,7,50,496,34,37
1593,567,2160,0.7375,0.328,1.228425e+07,8.243460e-03,2.576,0,5,158,495,34,37
1594,566,2160,0.737963,0.328,1.228522e+07,9.707343e-03,2.5866,0,7,168,494,34,37
1595,565,2160,0.738426,0.327,1.228680e+07,2.300625e-02,2.6363,0,4,19,493,34,37
1596,564,2160,0.738889,0.327,1.228424e+07,1.443069e-02,2.6353,0,9,125,492,34,37
1597,563,2160,0.739352,0.326,1.228702e+07,1.971541e-02,2.6015,0,8,38,491,34,37
1598,562,2160,0.739815,0.322,1.229192e+07,2.755615e-02,2.5778,0,4,171,490,34,37
1599,561,2160,0.740278,0.323,1.229119e+07,1.604513e-02,2.6134,0,3,38,489,34,37
1600,560,2160,0.740741,0.323,1.229520e+07,3.699550e-02,2.5896,0,3,189,488,34,37
1601,559,2160,0.741204,0.322,1.229979e+07,2.302108e-01,2.6032,2,1,6,488,34,36
1602,558,2160,0.741667,0.31,1.235489e+07,8.558649e-04,2.732,0,3,78,487,34,36
1603,557,2160,0.74213,0.31,1.235502e+07,3.420638e-03,2.619,1,7,2,487,33,36
1604,556,2160,0.742593,0.311,1.235489e+07,1.687013e-03,2.5768,0,3,187,486,33,36
1605,555,2160,0.743056,0.311,1.235469e+07,2.912916e-03,2.5928,0,8,138,485,33,36
1606,554,2160,0.743519,0.311,1.235444e+07,6.043347e-03,2.593,2,0,9,485,33,35
1607,553,2160,0.743981,0.311,1.235523e+07,3.735692e-02,2.6062,0,3,94,484,33,35
1608,552,2160,0.744444,0.313,1.235162e+07,1.914389e-02,2.608,1,7,3,484,32,35
1609,551,2160,0.744907,0.313,1.235384e+07,1.027577e-02,2.5822,0,3,93,483,32,35
1610,550,2160,0.74537,0.314,1.235454e+07,7.883938e-03,2.6366,0,3,59,482,32,35
1611,549,2160,0.745833,0.313,1.235425e+07,1.372665e-02,2.5898,0,3,24,481,32,35
1612,548,2160,0.746296,0.313,1.235458e+07,1.019343e-02,2.584,0,3,193,480,32,35
1613,547,2160,0.746759,0.313,1.235486e+07,2.140619e-02,2.5804,0,9,149,479,32,35
1614,546,2160,0.747222,0.313,1.235377e+07,9.132456e-03,2.5919,0,3,183,478,32,35
1615,545,2160,0.747685,0.311,1.235430e+07,1.604751e-02,2.6072,0,4,99,477,32,35
1616,544,2160,0.748148,0.31,1.235405e+07,1.028993e-02,2.5928,0,2,66,476,32,35
1617,543,2160,0.748611,0.309,1.235381e+07,8.827958e-03,2.5855,0,4,42,475,32,35
1618,542,2160,0.749074,0.31,1.235363e+07,1.434296e-02,2.6479,0,3,95,474,32,35
1619,541,2160,0.749537,0.306,1.235276e+07,1.696282e-02,2.6249,0,1,12,473,32,35
1620,540,2160,0.75,0.308,1.235172e+07,8.281739e-03,2.5892,0,9,56,472,32,35
1621,539,2160,0.750463,0.305,1.235143e+07,8.845234e-03,2.6089,0,8,27,471,32,35
1622,538,2160,0.750926,0.306,1.235228e+07,1.759198e-02,2.5881,0,1,109,470,32,35
1623,537,2160,0.751389,0.306,1.235175e+07,2.787513e-02,2.5904,0,4,138,469,32,35
1624,536,2160,0.751852,0.305,1.235069e+07,2.874198e-02,2.6208,0,8,76,468,32,35
1625,535,2160,0.752315,0.301,1.234713e+07,1.657871e-02,2.6393,0,8,101,467,32,35
1626,534,2160,0.752778,0.298,1.234693e+07,1.409947e-02,2.6064,0,7,120,466,32,35
1627,533,2160,0.753241,0.298,1.234856e+07,1.548665e-02,2.6277,0,1,38,465,32,35
1628,532,2160,0.753704,0.296,1.234975e+07,2.042839e-02,2.5808,0,7,136,464,32,35
1629,531,2160,0.754167,0.294,1.235186e+07,1.188445e-02,2.5908,0,9,88,463,32,35
1630,530,2160,0.75463,0.295,1.235266e+07,1.147145e-02,2.5935,0,0,3,462,32,35
1631,529,2160,0.755093,0.295,1.235517e+07,7.485407e-03,2.5856,0,2,3,461,32,35
1632,528,2160,0.755556,0.294,1.235516e+07,1.688155e-02,2.6111,0,3,162,460,32,35
1633,527,2160,0.756019,0.292,1.235573e+07,1.023115e-02,2.6011,0,7,94,459,32,35
1634,526,2160,0.756481,0.293,1.235552e+07,2.385441e-02,2.6073,0,7,65,458,32,35
1635,525,2160,0.756944,0.292,1.235535e+07,1.993401e-02,2.6767,0,8,165,457,32,35
1636,524,2160,0.757407,0.293,1.235404e+07,1.514681e-02,2.6333,0,4,165,456,32,35
1637,523,2160,0.75787,0.292,1.235328e+07,2.085042e-02,2.6008,0,4,195,455,32,35
1638,522,2160,0.758333,0.292,1.235159e+07,2.555871e-02,2.5958,0,8,142,454,32,35
1639,521,2160,0.758796,0.291,1.235390e+07,1.806918e-02,2.5864,0,3,46,453,32,35
1640,520,2160,0.759259,0.293,1.235561e+07,9.156689e-03,2.5854,0,0,46,452,32,35
1641,519,2160,0.759722,0.294,1.235589e+07,1.866612e-02,2.6897,0,8,152,451,32,35
