epoch,train_acc,test_acc,train_loss,epoch_time_s
670,0.9014,0.889,0.034329,0.003
671,0.9004,0.884,0.03483,0.003
672,0.8996,0.883,0.034326,0.003
673,0.8986,0.881,0.034424,0.003
674,0.9008,0.893,0.034243,0.003
675,0.9012,0.885,0.034354,0.003
676,0.9013,0.892,0.034321,0.003
677,0.9034,0.894,0.03405,0.003
678,0.9026,0.888,0.034177,0.003
679,0.9024,0.893,0.034732,0.003
680,0.9031,0.889,0.034186,0.003
681,0.8993,0.887,0.034889,0.003
682,0.8973,0.886,0.035102,0.003
683,0.9007,0.892,0.034398,0.003
684,0.9,0.883,0.034535,0.003
685,0.8978,0.881,0.035316,0.003
686,0.8998,0.881,0.03428,0.003
687,0.9021,0.887,0.033979,0.003
688,0.9004,0.883,0.034028,0.003
689,0.9015,0.886,0.033854,0.003
690,0.9019,0.889,0.033802,0.003
691,0.9025,0.888,0.033682,0.003
692,0.9008,0.883,0.034229,0.003
